NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes
090045000050,Bassick High School,41.173028,-73.207122,C,Yes,2,No,0,No,0
090045001631,Bridgeport Military Academy,41.163964,-73.19554599999998,B,No,0,No,0,No,0
090070001497,Greater Hartford Academy of the Arts High School - Full Day,41.755941,-72.662506,D,Yes,2,No,0,No,0
090153001379,Fairfield Ludlowe High School,41.1494,-73.2633,A,Yes,8,Yes,13,Yes,12
090192000370,Kinsella Magnet School of Performing Arts: PK-8 Campus,41.754900000000006,-72.66539999999999,D,No,0,Yes,1,No,0
090192001295,Hartford Magnet Trinity College Academy,41.7508,-72.6867,C,Yes,3,Yes,4,Yes,2
090192001370,Sport and Medical Sciences Academy,41.75251599999999,-72.65991,D,Yes,4,Yes,1,No,0
090192001478,Classical Magnet School,41.773254,-72.70151899999999,B,Yes,1,Yes,4,Yes,3
090192001572,Bulkeley High School,41.803862,-72.704688,B,Yes,2,Yes,6,No,0
090192001925,Hartford Public High School,41.76490400000001,-72.701157,C,Yes,3,No,0,Yes,2
090279000547,New Haven Academy,41.31309000000001,-72.918911,C,Yes,2,No,0,Yes,1
090279000556,Hill Regional Career High School,41.30580500000001,-72.940786,D,Yes,2,No,0,Yes,3
090279001485,Metropolitan Business Academy,41.301207999999995,-72.918729,D,Yes,2,No,0,Yes,2
090279001519,Engineering - Science University Magnet School,41.29021500000001,-72.96637900000002,D,Yes,5,Yes,3,Yes,5
090432000867,Stamford High School,41.062099999999994,-73.5324,A,Yes,4,Yes,5,Yes,22
090444000897,Stratford High School,41.196927,-73.134084,B,Yes,3,Yes,13,Yes,8
090483000979,John F. Kennedy High School,41.5459,-73.0577,C,Yes,2,No,0,Yes,2
090483001638,Waterbury Career Academy,41.5575,-73.02029999999999,C,Yes,1,Yes,34,Yes,3
090489001008,Watertown High School,41.5938,-73.1016,C,Yes,6,Yes,13,Yes,2
090492001015,Hall High School,41.7944,-72.7507,A,Yes,6,No,0,Yes,5
120039000600,MIAMI EDISON SENIOR HIGH SCHOOL,25.831762,-80.204753,D,Yes,6,Yes,2,No,0
120039000601,MIAMI JACKSON SENIOR HIGH SCHOOL,25.810776000000004,-80.22669,D,Yes,2,No,0,No,0
120039003562,BOOKER T. WASHINGTON SENIOR HIGH,25.786342999999995,-80.20519499999999,D,Yes,4,No,0,Yes,2
120039007016,YOUNG WOMENS PREPARATORY ACADEMY,25.772364,-80.21384999999998,C,Yes,5,No,0,Yes,2
120039007242,MATER ACADEMY EAST PREPARATORY,25.769809999999996,-80.20232799999998,C,Yes,1,No,0,No,0
120039007420,YOUNG MEN'S PREPARATORY ACADEMY,25.804998,-80.19890499999998,D,Yes,1,No,0,No,0
120039007845,SPORTS LEADERSHIP ARTS MANAGEMENT CHARTER HIGH SCHOOL,25.77966,-80.21515,C,Yes,6,No,0,No,0
120039007980,GREEN SPRINGS HIGH SCHOOL,25.779373999999997,-80.25274999999999,D,No,0,No,0,No,0
120039008379,INTERNATIONAL STUDIES VIRTUAL ACADEMY,25.760003000000005,-80.19910100000001,C,Yes,1,No,0,No,0
120039008412,ITECH@THOMAS A EDISON EDUCATIONAL CENTER,25.831612999999997,-80.19999499999999,C,Yes,1,Yes,9,Yes,1
120048000635,GRAND PARK CAREER CENTER,30.354866999999995,-81.700767,D,No,0,No,0,No,0
120048000648,RIVERSIDE HIGH SCHOOL,30.307238000000005,-81.704058,B,Yes,5,No,0,Yes,6
120048000649,ANDREW JACKSON HIGH SCHOOL,30.362341999999998,-81.654703,B,Yes,6,Yes,18,Yes,2
120048002469,DOUGLAS ANDERSON SCHOOL OF THE ARTS,30.300709,-81.63857499999999,D,Yes,6,No,0,Yes,5
120048003053,MT. HERMAN ESE CENTER,30.346308,-81.66973599999999,D,No,0,No,0,No,0
120048003356,DUVAL REGIONAL JUVENILE DETENTION CENTER,30.345759,-81.638405,D,No,0,No,0,No,0
120048008523,THE BRIDGE TO SUCCESS ACADEMY AT W JACKSONVILLE,30.337306000000005,-81.696659,D,No,0,Yes,8,No,0
120087003179,BLAKE HIGH SCHOOL,27.958141,-82.46615199999998,D,Yes,3,No,0,Yes,2
120087003586,MEDICAL ACADEMY AT D.W. WATERS,27.967999000000002,-82.46320299999998,C,No,0,Yes,5,No,0
120087007146,HILLSBOROUGH VIRTUAL FRANCHISE HIGH SCHOOL,27.967999000000002,-82.46320299999998,C,Yes,5,Yes,2,Yes,3
120087008053,HILLSBOROUGH VIRTUAL SCHOOL,27.967999000000002,-82.46320299999998,C,Yes,4,Yes,2,Yes,2
120156001624,GIBBS HIGH SCHOOL,27.760792000000002,-82.67784399999998,D,Yes,7,Yes,9,Yes,2
120156001660,RICHARD L. SANDERS SCHOOL,27.842237,-82.70228399999999,D,No,0,No,0,No,0
120156001675,ST. PETERSBURG HIGH SCHOOL,27.77811599999999,-82.66825599999999,B,Yes,16,No,0,Yes,19
130012004174,Booker T. Washington High School,33.753637,-84.42089599999998,D,Yes,2,Yes,5,Yes,10
130025404331,Georgia Academy for the Blind,32.84814999999999,-83.66856499999999,B,No,0,Yes,5,Yes,1
130042001942,Central High School,32.83679999999999,-83.65689999999998,C,No,0,Yes,4,Yes,4
130102002245,Savannah Arts Academy,32.04600000000001,-81.0929,A,Yes,6,Yes,11,Yes,18
130102004291,Savannah Classical Academy Charter High School,32.059118000000005,-81.087094,C,No,0,Yes,1,No,0
130174003613,UHS of Laurel Heights,33.780131,-84.345313,C,No,0,No,0,Yes,4
130438001534,Johnson Magnet,33.465599999999995,-81.98109999999998,D,Yes,5,Yes,6,Yes,3
130438001573,Laney High School,33.4675,-81.98229999999998,D,Yes,3,Yes,9,Yes,3
170000603793,IYC Chicago,41.884126,-87.68799699999998,D,No,0,No,0,No,0
170003004486,PAEC Alternative High School,41.871948999999994,-87.84573199999998,B,No,0,Yes,3,No,0
170003004490,Proviso Area Except Child Center,41.872803999999995,-87.845372,B,No,0,No,0,No,0
170020306202,Peoria Regional High School,40.699205000000006,-89.63197399999999,B,No,0,No,0,No,0
170021304927,Lincoln School RSSP,41.542122,-88.067966,D,No,0,No,0,Yes,1
170021306059,Lincoln School TAOEP,41.542122,-88.067966,D,No,0,No,0,Yes,1
170021306192,Lincoln School ALOP,41.542122,-88.067966,D,No,0,No,0,No,0
170024604578,Park School,42.033813,-87.68328199999999,C,No,0,No,0,No,0
170142606424,ACE Amandla Charter School,41.769223,-87.690965,C,No,0,No,0,Yes,2
170143606756,Urban Prep Chrtr Sch for Yng Men,41.876384,-87.62556399999998,D,No,0,No,0,Yes,2
170468000143,East High School,41.744834999999995,-88.296534,C,Yes,1,Yes,3,Yes,10
170654000342,DD Eisenhower High Sch (Campus),41.661587,-87.69602099999999,D,Yes,1,No,0,Yes,4
170993000588,Dunbar Vocational Career Acad HS,41.83959999999999,-87.61869999999999,D,No,0,No,0,Yes,5
170993000714,Young Magnet High School,41.8783,-87.66369999999999,D,Yes,8,Yes,23,Yes,34
170993000718,Richards Career Academy HS,41.8028,-87.6621,D,No,0,No,0,Yes,3
170993000722,Juarez Community Academy HS,41.852914,-87.66456,D,No,0,Yes,5,Yes,14
170993000788,Farragut Career Academy HS,41.849562000000006,-87.708282,C,No,0,Yes,4,Yes,6
170993000792,Fenger Academy High School,41.6896,-87.6378,B,No,0,Yes,2,Yes,2
170993000799,Foreman High School,41.9396,-87.75389999999999,C,No,0,Yes,7,Yes,10
170993000809,Gage Park High School,41.791,-87.68939999999999,C,No,0,Yes,5,Yes,6
170993000889,Hubbard High School,41.7801,-87.7187,C,No,0,Yes,8,Yes,18
170993000893,Hyde Park Academy High School,41.78211,-87.587269,C,No,0,Yes,16,Yes,12
170993000894,Cook Co Juvenile-Jefferson Alt HS,41.8677,-87.6814,D,No,0,Yes,5,Yes,5
170993000895,Julian High School,41.70609999999999,-87.65439999999998,D,No,0,Yes,3,Yes,4
170993000920,Thomas Kelly College Preparatory,41.818177999999996,-87.694838,C,Yes,1,Yes,22,Yes,23
170993000923,Kelvyn Park High School,41.92744,-87.73605099999999,C,No,0,Yes,2,Yes,5
170993000925,Kenwood Academy High School,41.803407,-87.58965499999998,C,Yes,1,Yes,17,Yes,19
170993000931,King College Prep High School,41.8139,-87.60290000000002,D,No,0,Yes,14,Yes,9
170993000941,Lake View High School,41.9555,-87.66859999999998,C,Yes,1,Yes,2,Yes,13
170993000972,Marshall Metropolitan High School,41.8789,-87.7072,C,No,0,Yes,3,Yes,4
170993000977,Mather High School,41.9881,-87.7014,B,Yes,2,Yes,14,Yes,17
170993000990,Jones College Prep High School,41.87346,-87.62793999999998,D,Yes,11,Yes,12,Yes,24
170993001002,Morgan Park High School,41.6922,-87.6657,D,No,0,No,0,Yes,15
170993001018,Vaughn Occupational High School,41.9602,-87.76439999999998,B,No,0,No,0,Yes,4
170993001061,Phillips Academy High School,41.8244,-87.6199,D,No,0,Yes,5,Yes,8
170993001072,Corliss High School,41.706391,-87.60274999999999,D,No,0,Yes,3,Yes,4
170993001076,Graham  R Training Center,41.84949999999999,-87.625,D,No,0,No,0,No,0
170993001086,Clemente Community Academy HS,41.9026,-87.686,D,No,0,Yes,3,Yes,8
170993001093,Roosevelt High School,41.964999999999996,-87.7146,C,No,0,No,0,Yes,11
170993001111,Schurz High School,41.94749999999999,-87.73549999999999,C,Yes,4,Yes,12,Yes,19
170993001114,Senn High School,41.98909999999999,-87.6668,C,No,0,Yes,22,Yes,16
170993001125,Manley Career Academy High School,41.8708,-87.7,D,No,0,Yes,1,Yes,3
170993001149,Sullivan High School,42.0028,-87.66889999999998,C,No,0,Yes,3,Yes,5
170993001161,Tilden Career Communty Academy HS,41.807500000000005,-87.6425,D,No,0,No,0,Yes,2
170993001180,Von Steuben Metro Science HS,41.973200000000006,-87.71309999999998,B,Yes,3,Yes,10,Yes,18
170993001185,Lincoln Park High School,41.91929999999999,-87.6454,D,Yes,2,Yes,19,Yes,23
170993001192,Wells Community Academy HS,41.8992,-87.66829999999999,D,No,0,Yes,3,Yes,3
170993001980,Hancock College Preparatory HS,41.7917,-87.72490000000002,C,Yes,3,Yes,8,Yes,10
170993002596,Peace and Education Coalition HS,41.80356,-87.66761099999998,D,No,0,No,0,Yes,6
170993003487,Chicago Military Academy HS,41.83039999999999,-87.6189,D,No,0,Yes,5,Yes,4
170993003989,Payton College Preparatory HS,41.901700000000005,-87.63519999999998,D,Yes,10,Yes,14,Yes,19
170993004383,Simpson Acad HS for Young Women,41.8645,-87.66850000000001,D,No,0,Yes,2,Yes,1
170993005061,Chicago Academy High School,41.943,-87.7769,C,No,0,Yes,7,Yes,5
170993005075,Raby High School,41.88580000000001,-87.7154,D,No,0,Yes,5,Yes,9
170993005076,Clark Acad Prep Magnet High Schl,41.8726,-87.7527,C,No,0,Yes,10,Yes,1
170993005677,Spry Community Links High School,41.847637,-87.69979399999998,C,No,0,Yes,2,Yes,3
170993005787,Uplift Community High School,41.96589999999999,-87.65219999999998,C,No,0,Yes,2,Yes,4
170993005789,Douglass Academy High School,41.8902,-87.76709999999999,C,No,0,Yes,1,Yes,1
170993005790,Devry Advantage Academy High Schl,41.969123,-87.677014,C,Yes,1,Yes,2,Yes,3
170993005791,Lindblom Math & Science Acad HS,41.7821,-87.67219999999999,C,Yes,3,Yes,1,Yes,8
170993005792,Bronzeville Scholastic HS,41.80440000000001,-87.6251,D,No,0,Yes,3,Yes,3
170993005884,Urban Prep Chtr Acad Englewood HS,41.782,-87.6344,D,No,0,No,0,Yes,2
170993005984,Austin College and Career Acad HS,41.88535400000001,-87.76297899999999,C,Yes,1,Yes,5,Yes,4
170993006055,Air Force Acad High School,41.827898,-87.632962,D,No,0,Yes,3,Yes,2
170993006072,Alcott College Prep,41.9355,-87.68039999999999,C,Yes,2,Yes,6,Yes,5
170993006076,Chicago Technology Academy HS,41.8632,-87.65959999999998,D,No,0,Yes,11,Yes,6
170993006083,Westinghouse High School,41.8895,-87.7074,D,Yes,2,Yes,13,Yes,13
170993006088,EPIC Academy High School,41.7449,-87.54979999999999,D,No,0,No,0,Yes,4
170993006092,Williams Medical Prep High Sch,41.8048,-87.62469999999999,D,No,0,Yes,1,No,0
170993006093,Ogden Int High School,41.8939,-87.65849999999999,D,No,0,Yes,7,Yes,6
170993006132,Urban Prep Chtr  Bronzeville HS,41.83083499999999,-87.613484,D,No,0,No,0,Yes,3
170993006170,South Shore Intl Col Prep HS,41.7584,-87.577,C,No,0,Yes,3,Yes,8
170993006219,Chicago Excel Academy HS,41.691973,-87.653794,D,No,0,Yes,2,Yes,2
170993006238,IJLA Charter High School,41.84564199999999,-87.68422399999999,D,No,0,No,0,No,0
170993006241,Legal Prep Academy Charter HS,41.881606999999995,-87.73375,C,No,0,No,0,No,0
170993006243,Catalyst Charter - Maria ES,41.77092199999999,-87.692497,C,No,0,No,0,Yes,5
170993006249,Excel Academy - Englewood HS,41.76359999999999,-87.64889999999998,D,No,0,Yes,2,No,0
170993006250,Disney II Magnet HS,41.952200000000005,-87.7209,C,No,0,Yes,7,Yes,7
170993006257,Little Black Pearl Arts Acad HS,41.809799999999996,-87.5996,C,No,0,Yes,3,Yes,1
170993006260,Crane Medical Prep HS,41.8769,-87.68319999999999,D,Yes,1,Yes,5,Yes,5
170993006285,Chicago Collegiate Charter School,41.6794,-87.61839999999998,D,Yes,2,No,0,No,0
170993006297,Camelot Safe Academy School,41.7523,-87.5502,C,No,0,No,0,No,0
170993006341,Excel Academy - Southwest HS,41.765097,-87.690953,C,No,0,Yes,1,Yes,1
170993006346,Excel Academy - Woodlawn HS,41.75956,-87.556663,C,No,0,Yes,2,No,0
170993006438,CICS - Longwood Campus,41.72092599999999,-87.655886,C,No,0,No,0,Yes,2
170993006439,Noble St Chtr-Golder College Prep,41.895561,-87.664479,D,Yes,2,No,0,Yes,3
170993006440,Noble St Chtr-Chicago Bulls Prep,41.879189999999994,-87.678421,D,Yes,4,No,0,Yes,1
170993006445,YCCS West,41.90200000000001,-87.74918099999998,C,No,0,No,0,No,0
170993006447,Noble St Chtr-Rowe-Clark MS Acad,41.895247,-87.718067,C,Yes,1,No,0,No,0
170993006449,YCCS-Latino Youth Alternative HS,41.854682000000004,-87.695319,C,No,0,No,0,No,0
170993006450,Noble St Chtr-Butler - Crimson,41.70673,-87.602762,D,Yes,4,No,0,No,0
170993006452,Noble St Chtr-Pritzker Col Prep,41.915012000000004,-87.729725,C,Yes,1,Yes,5,Yes,9
170993006453,Aspira Charter - Bus and Fin,41.93595400000001,-87.717962,C,No,0,Yes,19,Yes,7
170993006454,Noble St Chtr-Hansberry Prep Slvr,41.734499,-87.65135699999999,D,No,0,No,0,No,0
170993006458,YCCS Chtr - Chatham,41.730016000000006,-87.60672499999998,C,No,0,No,0,No,0
170993006461,CICS - Ralph Ellison Campus,41.748200999999995,-87.669119,C,No,0,Yes,1,No,0
170993006463,YCCS-CCA Academy HS,41.8651,-87.7248,C,No,0,No,0,No,0
170993006464,Noble St Chtr-The Noble Academy,41.907481999999995,-87.645526,D,Yes,1,No,0,Yes,5
170993006468,YCCS-Community Youth Dev Inst HS,41.751581,-87.642024,D,No,0,No,0,No,0
170993006470,Noble St Chtr-Noble Campus,41.900113,-87.662875,D,Yes,1,Yes,2,Yes,4
170993006473,ASPIRA Charter - Early College Pr,41.937702,-87.726775,C,No,0,Yes,13,Yes,4
170993006479,YCCS-McKinley-Lakeside Leadership,41.841589,-87.625464,D,No,0,No,0,No,0
170993006480,Noble St Chtr-DRW Trading Col,41.869209999999995,-87.70993099999998,C,No,0,Yes,1,Yes,2
170993006486,YCCS-Albizu Campos Puerto Rican,41.90273199999999,-87.69602099999999,C,No,0,No,0,No,0
170993006489,North Lawndale Prep Chtr - Christ,41.858617,-87.70881799999998,D,No,0,No,0,No,0
170993006493,Univ of Chicago Chtr-Woodlawn,41.78030199999999,-87.597473,C,Yes,2,Yes,4,Yes,5
170993006494,Noble St Chtr-Johnson Colg Prep,41.778717,-87.635453,D,Yes,3,Yes,1,Yes,6
170993006496,YCCS-Association House,41.90163600000001,-87.70729999999999,C,No,0,No,0,No,0
170993006499,Noble St Chtr Rauner College Prep,41.892297,-87.66127699999998,D,Yes,3,No,0,Yes,3
170993006500,CICS - Northtown  Campus,41.990909,-87.72796999999998,B,Yes,1,Yes,8,Yes,7
170993006503,Perspectives Chtr - Joslin Campus,41.85636199999999,-87.628274,D,Yes,3,No,0,Yes,3
170993006504,YCCS-ASPIRA Pantoja Alt HS,41.937906000000005,-87.72679999999998,C,No,0,No,0,No,0
170993006514,Perspectives Chtr -  IIT Campus,41.82792899999998,-87.624433,D,Yes,3,Yes,3,Yes,3
170993006515,Noble St Chtr-UIC College Prep,41.86526,-87.675623,D,Yes,3,No,0,Yes,8
170993006519,YCCS-Scholastic Achievement HS,41.880149999999986,-87.742271,C,No,0,No,0,No,0
170993006523,Noble St Chtr-Comer College Prep,41.765251,-87.60398799999999,C,Yes,2,No,0,Yes,5
170993006587,Pathways in Education Brighton Pa,41.80837,-87.70235099999998,C,Yes,1,Yes,2,Yes,1
170993006589,Ombudsman Chicago West,41.87471300000001,-87.68657599999999,D,No,0,Yes,2,Yes,2
170993006599,Pathways in Education Avondale,41.93954800000001,-87.70547799999999,D,Yes,1,Yes,2,Yes,1
170993006734,Pathways in Education - Humboldt,41.9027,-87.68789099999998,C,No,0,Yes,2,Yes,1
171185001405,Eisenhower High School,39.82909699999999,-88.93459499999999,C,Yes,2,Yes,4,Yes,12
171332003770,SIU Charter Sch of East St Louis,38.621553,-90.16183999999998,D,No,0,No,0,No,0
171332006013,Gordon Bush Alt Sch for Education,38.63287600000001,-90.129089,C,No,0,No,0,No,0
171683001991,Glenbard West High School,41.8796,-88.0603,B,Yes,9,Yes,8,Yes,23
171908002194,Highland Park High School,42.1932,-87.80150000000002,B,Yes,8,Yes,8,Yes,27
172178002452,Lake Forest High School,42.2645,-87.8403,C,Yes,17,Yes,7,Yes,14
172388002601,Lyons Twp High Sch,41.8113,-87.88019999999999,B,Yes,28,Yes,12,Yes,71
172397005633,Madison Student Support Center,38.682688,-90.15278099999999,D,No,0,No,0,No,0
172688002871,J Sterling Morton East High Sch,41.846486,-87.773121,C,Yes,50,Yes,6,Yes,8
172820002975,New Trier Township H S Winnetka,42.0946,-87.7192,B,Yes,19,Yes,5,Yes,28
172928003070,Oak Park & River Forest High Sch,41.890203,-87.788908,B,Yes,12,Yes,5,Yes,28
173123003278,Peoria High School,40.707406,-89.599433,C,Yes,5,Yes,1,Yes,5
173123005846,Day Treatment,40.67238100000001,-89.639351,D,No,0,No,0,No,0
173123005961,Knoxville Cntr Student Success,40.719796,-89.59336599999999,C,No,0,Yes,2,No,0
173123006112,Quest Charter School Academy,40.71852299999998,-89.61347899999998,B,No,0,Yes,4,Yes,1
173123006746,Knoxville Safe School Program,40.719796,-89.59336599999999,C,No,0,No,0,No,0
173451005449,Roosevelt Center,42.283098,-89.092974,C,No,0,Yes,2,Yes,3
173708000998,Douglas School,39.805872999999984,-89.66142899999998,D,No,0,No,0,No,0
173708003838,Springfield High School,39.80077300000001,-89.66095199999998,C,Yes,4,Yes,10,Yes,2
173708006742,Springfield Learning Academy,39.783245,-89.654333,B,No,0,No,0,No,0
173897003955,Thornton Township High School,41.616060000000004,-87.64373399999998,D,Yes,2,Yes,1,Yes,12
180001401756,Irvington Preparatory Academy,39.76578800000001,-86.06863599999998,C,Yes,2,Yes,4,Yes,4
180001801789,Christel House Academy South,39.727941,-86.148329,D,No,0,Yes,5,Yes,2
180002402258,Indiana School For The Deaf,39.8343,-86.1366,C,No,0,No,0,No,0
180004102348,Indiana Academy for Sci Math Hmn,40.19626499999999,-85.41074199999998,B,Yes,4,Yes,4,Yes,4
180004502137,Charles A Tindley Accelerated Sch,39.82980500000001,-86.11448099999998,C,Yes,3,No,0,Yes,2
180004602162,21st Century Charter Sch of Gary,41.600759,-87.338843,C,No,0,Yes,29,Yes,4
180005802315,Herron High School,39.78903699999999,-86.15543599999998,C,Yes,4,Yes,3,Yes,33
180006402408,Indianapolis Metropolitan High Sch,39.7738,-86.1918,D,No,0,No,0,No,0
180008202466,Hammond Academy of Science & Tech,41.618095000000004,-87.523552,D,Yes,1,Yes,2,Yes,3
180009302475,Excel Center For Adult Learners,39.7738,-86.1918,D,No,0,Yes,11,No,0
180009402487,IN Math & Science Academy - North,39.88987999999999,-86.12095,C,No,0,Yes,5,No,0
180010502502,RISE Learning Center,39.68880000000001,-86.137971,B,No,0,No,0,No,0
180012202538,Christel House DORS,39.727941,-86.148329,D,No,0,Yes,3,Yes,14
180013102539,Smith Academy for Excellence,41.0755,-85.1487,C,No,0,No,0,No,0
180016902596,Excel Center - South Bend,41.681039999999996,-86.288069,D,No,0,No,0,No,0
180017902601,Hoosier College and Career Academy,39.856955,-86.043148,C,No,0,Yes,4,No,0
180018702633,Herron-Riverside High School,39.810015,-86.193143,C,Yes,6,Yes,4,Yes,31
180020502673,Dynamic Minds Academy,39.908391,-86.05405099999999,C,No,0,No,0,No,0
180020602669,KIPP Indy Legacy High,39.798199,-86.13025999999999,D,No,0,No,0,No,0
180021102685,Purdue Polytechnic High Sch North,39.868584,-86.13761899999999,C,No,0,Yes,1,Yes,1
180021702703,The Hope Academy Inc.,39.708976,-86.140813,C,No,0,No,0,No,0
180021902704,GEO Next Generation Academy,39.830671,-86.10590099999999,C,No,0,Yes,1,No,0
180022302708,BELIEVE Circle City High School,39.80373999999999,-86.161801,D,No,0,No,0,No,0
180022402709,Rooted School Indianapolis,39.812435,-86.069918,D,No,0,Yes,1,No,0
180345002462,Academy for Innovative Studies,37.998664999999995,-87.553165,C,No,0,Yes,2,No,0
180345002649,Harwood Career Prep High School,38.006900999999985,-87.57351799999999,C,No,0,Yes,2,No,0
180477000801,Arsenal Technical High School,39.77618199999999,-86.134901,C,Yes,1,Yes,32,Yes,41
180477000815,Crispus Attucks High School,39.782848999999985,-86.169967,D,No,0,Yes,25,Yes,26
180477000825,Emmerich Manual High School,39.73359599999999,-86.15336400000001,B,No,0,Yes,2,Yes,4
180477001446,George Washington High School,39.76518600000001,-86.199276,C,No,0,Yes,17,Yes,5
180477002238,Shortridge High School,39.818284,-86.15511,B,No,0,Yes,19,Yes,2
180477002651,Impact Academy 1,39.77187599999999,-86.217115,C,No,0,No,0,No,0
180477002653,Thrival Academy,39.844081,-86.064121,C,No,0,No,0,No,0
180567001029,Lawrence Central High School,39.856199999999994,-86.03979999999999,C,Yes,4,Yes,17,Yes,14
180567001031,Lawrence North High School,39.8961,-86.0343,C,Yes,6,Yes,25,Yes,11
180684000531,Oaklawn Campus Program,41.658027,-86.198164,C,No,0,No,0,No,0
180684001183,Mishawaka High School,41.662837,-86.16156699999999,B,Yes,2,Yes,5,No,0
180882001467,Southport High School,39.6713,-86.1413,B,Yes,6,Yes,7,Yes,5
181029000898,Juvenile Justice Center,41.664,-86.24899999999998,D,No,0,No,0,No,0
181029001660,Riley High School,41.65440000000001,-86.24330000000002,C,Yes,2,Yes,17,Yes,7
181029001662,Adams High School,41.666900000000005,-86.2241,A,Yes,2,Yes,12,Yes,15
181029001878,Rise Up Academy at Eggleston,41.685596999999994,-86.23459599999998,D,No,0,No,0,Yes,2
181029002699,South Bend Virtual School,41.68554999999999,-86.234171,C,No,0,Yes,1,Yes,4
181272002021,North Central High School,39.91115099999999,-86.12928699999999,C,Yes,17,Yes,6,Yes,15
181281002516,Achieve Virtual Education Academy,39.73621,-86.249851,D,No,0,No,0,Yes,1
181320002082,Whiting High School,41.681200000000004,-87.494,C,Yes,1,Yes,1,No,0
190654000241,George Washington High School,41.99705000000001,-91.63178999999998,A,Yes,3,Yes,5,Yes,17
190654000250,John F Kennedy High School,42.024708999999994,-91.68072099999999,B,Yes,4,Yes,8,Yes,25
190654000259,Metro High School,41.972781000000005,-91.65303999999999,D,No,0,No,0,Yes,3
190654000263,Thomas Jefferson High School,41.96499399999999,-91.69794499999999,B,Yes,1,Yes,11,Yes,22
190822000435,Thomas Jefferson High School,41.261298,-95.88296,B,Yes,4,Yes,42,Yes,11
190858000461,Central High School,41.53121900000001,-90.576553,D,Yes,1,Yes,1,Yes,12
190858000487,West High School,41.53697900000001,-90.627376,C,No,0,Yes,4,Yes,12
190858002009,Mid City High,41.558786000000005,-90.589911,B,No,0,No,0,Yes,6
190897000528,East High School,41.5969,-93.600681,B,Yes,1,Yes,2,Yes,3
190897000543,Hoover High School,41.63581200000001,-93.68344299999998,C,No,0,Yes,3,Yes,7
190897000550,Lincoln High School,41.561995,-93.626682,B,Yes,1,Yes,2,Yes,8
190897000566,North High School,41.617456,-93.622922,D,Yes,1,Yes,3,Yes,7
190897000574,Roosevelt High School,41.592674,-93.678393,A,Yes,1,No,0,Yes,8
190897002260,Ruby Van Meter,41.590325,-93.65624199999999,A,No,0,No,0,No,0
190897002268,Virtual Campus,41.58396700000001,-93.64211899999998,D,No,0,Yes,5,No,0
190948000604,Dubuque Senior High School,42.505717999999995,-90.69411199999999,B,Yes,5,Yes,6,Yes,25
192640001504,East High School,42.45282199999999,-96.33957599999998,D,Yes,6,Yes,17,Yes,48
192640001522,North High School,42.543318000000006,-96.391123,D,Yes,5,Yes,11,Yes,43
192640001533,West High School,42.51070000000001,-96.44743,D,Yes,4,Yes,11,Yes,33
193048001714,East High School,42.50207,-92.32912699999999,D,Yes,2,Yes,6,Yes,15
193048001738,West High School,42.471023,-92.351221,B,Yes,3,Yes,9,Yes,25
200001801751,School for Blind High,39.117447999999996,-94.63968499999999,D,No,0,Yes,2,No,0
200795001419,Sumner Academy of Arts & Science,39.121199999999995,-94.6301,D,No,0,Yes,7,Yes,14
200795001423,J C Harmon High,39.063599999999994,-94.6568,C,Yes,2,Yes,4,Yes,4
200795002091,Bridges/Wyandot Academy,39.140135,-94.63415899999998,D,No,0,No,0,No,0
201226001477,Topeka High,39.049513000000005,-95.685382,C,Yes,2,Yes,1,Yes,3
201299000345,Wichita Alternative High,37.71640299999999,-97.30194,D,No,0,Yes,3,No,0
201299000349,West High,37.67439999999999,-97.3487,D,No,0,Yes,9,Yes,1
201299002063,Education Imagine Academy,37.681961,-97.337767,D,No,0,Yes,3,No,0
210009401779,Kentucky School for the Blind,38.256699999999995,-85.71309999999998,C,No,0,Yes,2,Yes,1
210042000075,Bellevue High School,39.102227,-84.482017,B,No,0,No,0,No,0
210135001495,Covington Adult High School,39.061422,-84.500134,A,No,0,No,0,No,0
210135002049,Holmes High School,39.06116999999999,-84.50172599999999,B,No,0,Yes,1,No,0
210153000316,Dayton High School,39.116899999999994,-84.4703,D,Yes,1,Yes,2,Yes,1
210174002313,Bartlett Educational Center,39.0185,-84.6068,B,No,0,No,0,No,0
210186002506,FCPS Virtual Academy,38.036475,-84.484836,B,Yes,2,No,0,Yes,3
210204000428,Highlands High School,39.084436,-84.450476,A,Yes,8,Yes,3,Yes,19
210299000632,Atherton High,38.21410000000001,-85.68839999999999,A,Yes,7,Yes,1,Yes,16
210299000730,Central High Magnet Career Academy,38.249731999999995,-85.770641,D,Yes,1,Yes,11,Yes,24
210299000734,duPont Manual High,38.22201399999999,-85.75789699999999,C,Yes,20,Yes,10,Yes,34
210299000753,Iroquois High,38.1734,-85.7815,C,No,0,Yes,3,Yes,28
210299000777,The Academy @ Shawnee,38.262091999999996,-85.815312,B,No,0,No,0,Yes,18
210299000789,Churchill Park School,38.2061,-85.75229999999999,D,No,0,No,0,No,0
210299001859,Ackerly,38.24774,-85.750921,D,No,0,No,0,Yes,3
210299001935,U of L PACT Program,38.218301,-85.758613,C,No,0,No,0,No,0
210299001943,Home of the Innocents Discovery,38.2523,-85.73219999999999,D,No,0,No,0,No,0
